,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
16,-0.0008939755,0.01219184,-0.0030026236,0.0023969682,0.003182025,0.015353054,-0.009733587,0.0038783771,0.001550516,-0.0085130455,-0.006873664,-0.018831326,-0.0028648125,-0.001811398,0.0007217855,0.00021589464,-0.00398427,-0.01334458,0.0021795742,-0.014873771,-0.0026376292,0.0041908873,-0.0022364748,-0.0045534605,0.003231536
17,-0.0015721292,0.013240376,-0.0020454181,0.004143232,0.0027433126,0.012872247,-0.009966076,0.0041860146,-0.0012186238,-0.009381751,-0.0073436326,-0.020391587,-0.005689523,-0.0030326685,-0.0027767033,-0.0012359852,-0.0036647792,-0.012182917,0.0038118786,-0.011295524,-0.0039107366,0.0037739747,-0.004894515,-0.004388026,0.0027242713
18,-0.0013587828,0.013548609,-0.0003620134,0.00654419,7.5751814e-05,0.009932031,-0.009134222,0.0037456409,-0.0053044045,-0.010353148,-0.0075575206,-0.021788508,-0.007235706,-0.0041143973,-0.007694039,-0.0023139361,-0.003138915,-0.011403319,0.0056190016,-0.004108354,-0.0047975434,0.0026004969,-0.007474501,-0.0024304525,0.0015320113
19,-0.0017608857,0.0127779525,0.00093609386,0.007197063,-0.0010785924,0.004965882,-0.0068676304,0.0031521835,-0.009081845,-0.011443504,-0.0071553425,-0.022469427,-0.009003901,-0.004658503,-0.012608651,-0.003973439,-0.002730023,-0.008083497,0.0076979017,-0.000963783,-0.0055281934,0.0016389411,-0.009519193,-0.001613621,0.00013330614
20,-0.0031020383,0.011173263,0.0024970076,0.007296,-0.0015161211,-0.00042885082,-0.004570175,0.002675849,-0.0123466635,-0.011378727,-0.006520286,-0.021250237,-0.010879914,-0.0053910175,-0.015353187,-0.0054190257,-0.0025724624,-0.0043350924,0.008550884,0.00055619725,-0.0064172084,0.0018713763,-0.011000327,-0.0015212793,-0.0005375475
21,-0.0029418913,0.010907515,0.0029369255,0.0078119957,-0.0026465976,-0.005333526,-0.0045647123,0.0031076295,-0.013080247,-0.010154747,-0.0066544423,-0.0156220505,-0.007323525,-0.0071550934,-0.015806772,-0.004011648,-0.0032868881,-0.0017449202,0.00818011,0.003809453,-0.0067448937,0.0025836292,-0.010322591,-0.0002618427,-0.0008270016
22,-0.0019606529,0.0102740945,0.0034571537,0.008428566,-0.0042595416,-0.011442809,-0.0039904886,0.0039814115,-0.013264758,-0.008379983,-0.0065720603,-0.009881498,-0.0025072556,-0.0081767645,-0.015326256,-0.002135195,-0.004008099,0.00079994125,0.0074286843,0.007009132,-0.006449688,0.0029239897,-0.0086662965,0.0021119297,-0.00021171302
23,-0.0013833666,0.009096286,0.0041553737,0.008614612,-0.005767389,-0.01586357,-0.0030081768,0.004383891,-0.013782093,-0.0062645376,-0.0062684687,-0.0032736207,0.0014742085,-0.008630309,-0.014137601,-2.0569365e-05,-0.0042426055,0.0029372105,0.005819214,0.010117605,-0.0061771986,0.0030795694,-0.006713703,0.004264535,0.0002606769
24,-0.0026674303,0.007448584,0.0048709037,0.0077593857,-0.006155494,-0.018645374,-0.0014212113,0.0044502662,-0.012912319,-0.0023875937,-0.005654703,0.0029949474,0.003562149,-0.009126545,-0.010608113,0.0011676349,-0.0043285186,0.0059462604,0.0032642414,0.01016989,-0.006384739,0.0039646984,-0.005123757,0.0047707586,0.0012818538
25,-0.0040031695,0.0053678234,0.0056330585,0.006169538,-0.0050152615,-0.020621046,0.0007768312,0.004290838,-0.011093637,0.0014573889,-0.0047386135,0.010245033,0.0043402836,-0.009181768,-0.0068443487,0.00181405,-0.004077941,0.009961524,0.00018093927,0.008863644,-0.0064774593,0.0046931286,-0.0022644135,0.0045161513,0.0029658554
26,-0.005332865,0.0041943425,0.0052685738,0.0045339214,-0.0034924776,-0.021913206,0.0019602247,0.004067713,-0.008951784,0.0057055093,-0.00395296,0.017790325,0.007173737,-0.0087485,-0.00151403,0.0031558047,-0.0043896874,0.012691142,-0.0030264114,0.006087612,-0.0060345205,0.0055513913,0.0015085703,0.0040620575,0.0044066487
27,-0.005912935,0.003030528,0.005154559,0.0032909396,-0.0019255873,-0.021280138,0.00433853,0.0041218842,-0.005901729,0.009841414,-0.0033832695,0.023962531,0.009073001,-0.007880517,0.0032168187,0.003877853,-0.004626234,0.014502002,-0.0060279067,0.004337376,-0.0055030626,0.0059579494,0.0045980345,0.0037480935,0.0054729474
28,-0.0062101563,0.0011582092,0.0055905906,0.0028058225,-0.0009149004,-0.018733216,0.006243444,0.0036507833,-0.00566078,0.012895382,-0.0022872258,0.02433772,0.008163838,-0.0058280104,0.0047144783,0.0037119556,-0.0039621936,0.015472743,-0.007818942,0.00615076,-0.004796575,0.005187006,0.0061506955,0.003871123,0.0058552963
29,-0.0068984497,-0.00092968444,0.00601235,0.0019265973,0.00034416313,-0.014692164,0.0078017493,0.003004057,-0.004063987,0.017040838,-0.001016093,0.025913758,0.0065739034,-0.004487503,0.008045589,0.0030984995,-0.0029499119,0.015208781,-0.010680875,0.008656779,-0.004556459,0.0047014253,0.007684345,0.003280413,0.006516593
30,-0.0070865727,-0.0025172671,0.005759558,0.0012173459,0.0011937501,-0.0101120295,0.010400947,0.0019696148,-0.0031409387,0.019927338,0.0006549168,0.025601722,0.005421391,-0.002974279,0.010465745,0.0030987791,-0.001980985,0.013625399,-0.012496637,0.01134198,-0.0036942032,0.003846682,0.0085524665,0.00277225,0.0059493175
31,-0.006131169,-0.0035421287,0.0049952515,0.0009158427,0.0022759766,-0.0049218624,0.009921209,0.0016899325,-0.001171249,0.020874804,0.0016681644,0.02329303,0.0049661538,-0.0016010819,0.011165067,0.0028464394,-0.0012615211,0.010414805,-0.013173891,0.014806203,-0.0026885287,0.0029845838,0.008673554,0.0026005558,0.004885256
32,-0.0038716223,-0.0033953062,0.0033992205,0.0015392092,0.0016526068,0.00015009458,0.006937037,0.0014072432,0.0002768836,0.021211654,0.0024289326,0.022413753,0.0076625906,-0.0011758669,0.012930597,0.004681727,-0.00056010066,0.004895952,-0.013908511,0.019809121,-0.0011999925,0.0021349788,0.008935751,0.0033280137,0.0038781543
33,-0.0006009705,-0.0028777206,0.0015107411,0.0015742894,0.002414912,0.004742353,0.003903909,0.0012885564,0.0028342023,0.020705838,0.0028769174,0.0216137,0.010817246,-0.000729146,0.0144186895,0.0065597547,-0.00055176014,-0.0005488328,-0.013969132,0.022978965,0.0005476418,0.0014837172,0.009214883,0.0040399795,0.0029549752
34,0.002062182,-0.003031124,-0.00015839879,0.0015570557,0.00013462907,0.0077241827,0.0016068498,0.0010617482,0.004582783,0.018889707,0.0034955714,0.019550612,0.012257183,0.0005581808,0.014381312,0.007875047,0.0006994532,-0.0046709245,-0.013075802,0.025673468,0.0025923976,-0.00019713852,0.008908409,0.0053647435,0.0018276034
35,0.0037737556,-0.0036939718,-0.0011819968,0.00052663736,2.7760037e-05,0.010717927,-0.00018865576,-0.0001782664,0.0065806094,0.016405497,0.0041637323,0.017417884,0.012456862,0.0017555018,0.014677711,0.008362818,0.0018816503,-0.0077129286,-0.012062353,0.024176033,0.0042005484,-0.0015338941,0.008707618,0.005108029,0.0010711872
36,0.0051686764,-0.0049998113,-0.001528574,-0.00021847818,-0.0012519301,0.013133069,-0.0005532266,-0.00137691,0.0073623345,0.013279956,0.0053241462,0.01263371,0.0103880055,0.00341755,0.0125972135,0.007415897,0.0040118378,-0.009889855,-0.01005094,0.023165964,0.005598915,-0.003431359,0.007163703,0.004996559,-0.00021601559
37,0.0057945377,-0.0067040166,-0.0028419772,-0.0015004623,-0.0003165917,0.014705772,0.00015517372,-0.0026726304,0.0067436686,0.008960723,0.006163164,0.005511675,0.0057748,0.0052306014,0.009157604,0.005490669,0.0053230035,-0.011171531,-0.0069259102,0.020174287,0.006615059,-0.005188976,0.0045628636,0.0038634294,-0.0022899122
38,0.006309715,-0.0068840343,-0.004464806,-0.0034865986,-0.0001982821,0.013913445,-0.0013005362,-0.0032473654,0.0089115035,0.0044649644,0.006516844,0.0027469508,0.0060386024,0.005864244,0.007717046,0.0050510173,0.005172283,-0.012493872,-0.0043468997,0.012587432,0.0076416763,-0.0056331055,0.0037347015,0.0021506613,-0.003555387
39,0.007977695,-0.0056329705,-0.006330711,-0.0044975905,0.00027004548,0.013506469,-0.0036706363,-0.0032623985,0.010775711,-0.0004343598,0.0059486623,0.00021591448,0.008068241,0.006047792,0.0068668914,0.0058414163,0.004357241,-0.014445127,-0.00158878,0.0053848517,0.008609941,-0.0054003512,0.0033285557,0.0012599282,-0.00440939
40,0.008476252,-0.004647501,-0.0073053716,-0.0052555017,0.0004186824,0.013205872,-0.0060165785,-0.0031418933,0.011270387,-0.004367628,0.0048947562,-0.0029793072,0.007870146,0.006015032,0.0058879126,0.005750905,0.0035874895,-0.015429634,0.0004945334,-0.0016372076,0.008796612,-0.004888469,0.0027668313,0.00016428095,-0.004325287
41,0.007888753,-0.004430741,-0.006926752,-0.0061242133,0.00094121374,0.012542315,-0.006301681,-0.0032325967,0.010353863,-0.007137806,0.004420811,-0.005846034,0.0045250347,0.0064581195,0.0047979415,0.0041597793,0.0035291612,-0.01406815,0.0019144865,-0.008093269,0.0085418485,-0.004483395,0.0020323433,-0.0012052762,-0.0035814394
42,0.005406219,-0.005372277,-0.0061356616,-0.0073902295,0.0020584387,0.012101534,-0.0042413585,-0.0043023853,0.008938731,-0.009133774,0.0044881455,-0.010453403,-0.00300637,0.0073896265,0.001478584,0.0003367811,0.004289307,-0.010397691,0.0035765946,-0.014945283,0.0073997225,-0.0044394606,0.00028733522,-0.003718987,-0.0032075676
43,0.0028762599,-0.0064756293,-0.0042192624,-0.008008338,0.0030716525,0.011001203,-0.001060042,-0.0049918713,0.0059808022,-0.0109968325,0.004861517,-0.01552561,-0.010423581,0.008371722,-0.0023027472,-0.0037521743,0.004972665,-0.006860372,0.0057898946,-0.019013723,0.0061961156,-0.005423334,-0.0020757017,-0.0058332733,-0.0037152853
44,-0.00034792765,-0.008032372,-0.0026631148,-0.0093484875,0.00538577,0.009164145,0.0022176106,-0.0068345442,0.0043014567,-0.01056821,0.005155447,-0.016587157,-0.01698736,0.0089978445,-0.0033258297,-0.0074728285,0.0056117065,-0.0016625158,0.0059174816,-0.02395047,0.0048876773,-0.0054061376,-0.0027613707,-0.008335836,-0.0034348448
45,-0.001984758,-0.0082365405,-0.0020512186,-0.009244715,0.0059626107,0.007888244,0.0040423553,-0.0068804263,0.0029131887,-0.010150124,0.0054628383,-0.016328946,-0.019163486,0.008666102,-0.004833449,-0.009159895,0.0057119853,0.0003096501,0.006370782,-0.023770832,0.003951408,-0.004908211,-0.003533965,-0.009164757,-0.0037602636
46,-0.0033873878,-0.008426158,-0.0013144107,-0.009149845,0.007052157,0.0068196515,0.0046079177,-0.0072094915,0.0025928048,-0.009021782,0.0050979005,-0.015052395,-0.020504985,0.008027973,-0.0049484163,-0.0101665845,0.005500341,0.0021311783,0.0058319564,-0.023173697,0.0031437287,-0.0046448363,-0.0036690363,-0.009907485,-0.0037644552
47,-0.0039065126,-0.008736037,-0.0005899997,-0.008652016,0.0075384006,0.0058665415,0.0053062006,-0.00721338,0.0004967036,-0.007547798,0.0057226997,-0.014261595,-0.021553671,0.0075608897,-0.005717666,-0.011100211,0.00541807,0.0035447953,0.0056561874,-0.020687236,0.0026059365,-0.0047093336,-0.003917458,-0.0100967195,-0.003998248
48,-0.004905138,-0.010072465,0.0006969606,-0.008329586,0.0079863,0.005376673,0.006635851,-0.0075542326,-0.0007832999,-0.005531694,0.0065615317,-0.0131721925,-0.024490185,0.007463992,-0.0064886115,-0.012559286,0.006117066,0.0055730427,0.0050086468,-0.016959421,0.0021068929,-0.004835311,-0.004389969,-0.010262335,-0.0041815545
49,-0.004493885,-0.011415751,0.0016080803,-0.007234039,0.007383877,0.0046633794,0.008364357,-0.00800543,-0.003134238,-0.003971155,0.0076677855,-0.013797103,-0.025492327,0.007697883,-0.009135491,-0.013274697,0.007063163,0.006317786,0.005135554,-0.009827132,0.0021787118,-0.0059236246,-0.0055874083,-0.009133766,-0.0055620437
50,-0.0028888348,-0.01272038,0.001842703,-0.0061968137,0.005321595,0.0021626996,0.00922455,-0.00838602,-0.0049282494,-0.002664885,0.008718044,-0.011058281,-0.022669606,0.007858983,-0.010175303,-0.012176875,0.007684549,0.006479154,0.0053966544,-0.0021576046,0.0029849177,-0.007480583,-0.005490648,-0.00696794,-0.0067699305
51,-0.0005111968,-0.01354696,0.0014412885,-0.0054065613,0.0030771852,0.0006172819,0.009040058,-0.007781025,-0.0036927296,-0.0015042289,0.009485563,-0.007481599,-0.016986828,0.007579695,-0.010022119,-0.009548257,0.008010272,0.0050160745,0.005041331,0.0051434394,0.0042533847,-0.008321837,-0.0049216016,-0.003796918,-0.007844643
52,0.0028820497,-0.013823649,4.1829524e-05,-0.0049692406,0.0004354834,-0.0022875348,0.0072916527,-0.0070874933,-0.0012624584,-0.00079062267,0.009457173,-0.001419546,-0.0076214117,0.0069868728,-0.0077722548,-0.004695311,0.007613593,0.002699145,0.0037351518,0.0103184525,0.0060226936,-0.008830601,-0.0028262953,-0.00030613452,-0.008191632
53,0.005274577,-0.013247403,-0.002171562,-0.0060990094,-0.0008642347,-0.004680141,0.0038571488,-0.0063823336,0.0035775646,0.00034767386,0.009443568,0.0077303844,0.002187457,0.0060944883,-0.0011973567,0.001051193,0.006384428,0.0005276996,0.0011740833,0.008122289,0.0077416147,-0.0074485983,0.0010905173,0.0015982658,-0.0068522203
54,0.0065713925,-0.011575757,-0.0046888967,-0.007603211,-0.00051170663,-0.004221868,-0.00021291676,-0.0047300486,0.009064593,-0.0001779955,0.008242296,0.0133783985,0.0102549875,0.0049802847,0.0048750443,0.0054419627,0.0045246664,-0.0023517844,-0.0005594753,0.0015055224,0.008791024,-0.0054504336,0.0044474644,0.001675698,-0.0053077308
55,0.006932019,-0.010078708,-0.006056268,-0.008972202,0.00092403125,-0.0036115674,-0.0024941938,-0.003781115,0.011965086,-0.001362171,0.0069577456,0.014467712,0.012854709,0.0052216966,0.0077007813,0.007080318,0.002992983,-0.0034577723,-0.000871267,-0.0072787227,0.009400176,-0.003967114,0.0066109034,0.000565331,-0.003879918
56,0.008305262,-0.006787386,-0.007978767,-0.008436841,0.00022343938,-0.0008701881,-0.0047803544,-0.0022659185,0.013581393,-0.004878033,0.005151851,0.010556705,0.016346384,0.0052953884,0.0074901194,0.008805745,0.0011482493,-0.0068839295,0.00054477085,-0.01255928,0.0098160785,-0.0029677849,0.0070120944,0.0007464185,-0.003360657
57,0.0093319835,-0.004225367,-0.008873299,-0.007541389,-0.0007824841,0.000256183,-0.005834362,-0.0006876477,0.013745492,-0.0073292656,0.0033107772,0.005289436,0.01713209,0.005622948,0.007193772,0.009631469,9.653385e-06,-0.008944235,0.0016681926,-0.01639652,0.009800118,-0.0026148434,0.0069056125,0.0013390349,-0.0023747503
58,0.008947274,-0.0026035951,-0.007879299,-0.006903352,-0.0015367181,0.0024216238,-0.0050808275,-0.00019913424,0.012310309,-0.0096534975,0.0015733785,-0.0005996959,0.0156244505,0.0060613626,0.0059603006,0.009081055,-0.00057817297,-0.009460689,0.0024960635,-0.019927986,0.008912229,-0.0024625598,0.0061154356,0.0013830353,-0.0010605428
59,0.0067099826,-0.0017931991,-0.0065913843,-0.0070987823,-0.0011353467,0.0035465008,-0.0027740838,-0.0001508161,0.010044129,-0.010902775,0.0007338868,-0.006245983,0.009640999,0.0065959883,0.004208606,0.006453428,-0.00075884524,-0.0077664964,0.003150377,-0.025618838,0.007301536,-0.0022119607,0.0050038295,-9.9260884e-05,0.00028671566
60,0.0040703765,-0.00081549695,-0.0051331995,-0.006793215,-0.0002679659,0.0053216866,-0.0004268801,-9.867912e-06,0.0073997555,-0.011600586,-0.00022316238,-0.012268306,0.004501903,0.006526079,0.0027111233,0.0040209107,-0.00093849597,-0.0065074395,0.0036405507,-0.029125327,0.005290674,-0.0015882913,0.003345537,-0.001585924,0.0013344293
61,-0.0005047405,-0.002027596,-0.0019239716,-0.0072025387,0.001886812,0.0070080734,0.0045303744,-0.00076501083,0.0030635626,-0.011144766,-0.00059857307,-0.01908091,-0.0073786136,0.0074014775,-6.751846e-05,-0.0016957052,-5.0336777e-05,-0.0020212051,0.0039959354,-0.03256037,0.0025389225,-0.0015256362,0.00088150124,-0.0046031256,0.0022224402
62,-0.0047670607,-0.0038219774,0.0015016908,-0.0067012003,0.0032953597,0.008554634,0.010468514,-0.002824697,-0.0034589632,-0.010275556,9.972932e-05,-0.027158251,-0.019667799,0.008097304,-0.0056246803,-0.0086169485,0.0010941114,0.002317556,0.0049106544,-0.030935831,-0.00010409388,-0.0021654516,-0.0027423063,-0.007054428,0.001622693
63,-0.0070963223,-0.006785741,0.0052382015,-0.004874539,0.003010108,0.008858917,0.017790854,-0.0042375177,-0.011267794,-0.009146261,0.0012981342,-0.036020037,-0.030465255,0.009522544,-0.0138696935,-0.0143643515,0.0031442174,0.0063297767,0.0070394827,-0.021992417,-0.0019474474,-0.0043038833,-0.0073480895,-0.0074825576,-0.00072149024
64,-0.0069610984,-0.008947697,0.0075079426,-0.0023196742,0.00080236077,0.0074477815,0.022523727,-0.00508503,-0.017802928,-0.0072879163,0.003050376,-0.03989991,-0.033128075,0.009470139,-0.020080512,-0.016359199,0.0044657825,0.0075251586,0.008142598,-0.008194372,-0.0028481814,-0.006446408,-0.010646821,-0.005144967,-0.0034547548
65,-0.0053182067,-0.011193295,0.008711348,-0.00036646146,-0.0019428774,0.0037689167,0.02535509,-0.0046790875,-0.020649867,-0.0049534705,0.0044266824,-0.03838774,-0.03016645,0.00903526,-0.023350747,-0.015491787,0.005017471,0.007994447,0.008287812,0.0046680886,-0.0021593452,-0.0079188645,-0.0117958775,-0.0012742985,-0.005706171
66,-0.004355244,-0.015333277,0.010285932,-0.00032971866,-0.003869358,4.3089793e-05,0.028082559,-0.0053975442,-0.023170624,-0.00028557834,0.0062306845,-0.03073993,-0.027081192,0.0091228215,-0.02244392,-0.014081458,0.0059910864,0.011190619,0.0058638058,0.013785127,-0.0014143542,-0.009002318,-0.010131051,0.001288502,-0.006030322
67,-0.0020326804,-0.018091174,0.009894377,-0.0006704597,-0.0060681305,-0.005670958,0.02896981,-0.005117039,-0.021237832,0.004184208,0.008179578,-0.021422688,-0.01842929,0.009252808,-0.019083215,-0.0100013865,0.006175277,0.011796067,0.0030193687,0.021513635,0.00019900914,-0.00954779,-0.007023851,0.0051553054,-0.006509653
68,0.0017024777,-0.019726463,0.008352021,-0.0010089343,-0.008280539,-0.007837422,0.02864442,-0.0042406023,-0.017107313,0.0074415556,0.00873564,-0.010493819,-0.006315446,0.009349382,-0.0142774815,-0.004014252,0.005612274,0.011061212,8.803848e-05,0.026066745,0.003303265,-0.009815206,-0.0023927344,0.008798804,-0.006442086
69,0.0049907775,-0.021004818,0.0063541136,-0.0023748204,-0.009996613,-0.009156902,0.028150842,-0.0038685868,-0.011525195,0.011149241,0.008710928,-0.0002673665,0.004955521,0.009504685,-0.006905423,0.0027144565,0.004921804,0.008861115,-0.003457895,0.027950225,0.005883115,-0.009479654,0.0028291168,0.011784767,-0.0051043467
70,0.0071382523,-0.022177214,0.00482923,-0.00395885,-0.011233631,-0.00903565,0.026778478,-0.0028329894,-0.0072942013,0.012500447,0.010146999,0.005480024,0.012999076,0.010566676,-0.00011584122,0.007725,0.004277306,0.0063628536,-0.0069045527,0.026589211,0.0081462655,-0.009154126,0.006881754,0.01403391,-0.0038935235
71,0.011148541,-0.021521397,0.0019831292,-0.004297231,-0.013505936,-0.006642066,0.025288388,-0.0008744101,-0.003398488,0.012527775,0.010136563,0.006859846,0.0225911,0.011806301,0.0043883575,0.013040973,0.0036313543,0.0016783068,-0.008034957,0.025622448,0.010787011,-0.0096381735,0.010067001,0.017349124,-0.003489311
72,0.0124363275,-0.022065112,0.00072506326,-0.0064847367,-0.013709603,-0.0028591002,0.026556179,-0.0012751006,0.0003434901,0.01137728,0.009314467,0.005460375,0.025834525,0.0142491525,0.007459024,0.0154334325,0.0026685125,-0.00059017434,-0.008937303,0.018001685,0.012576217,-0.009627958,0.012723353,0.017156271,-0.0022094906
73,0.013528565,-0.02175795,-0.00084377086,-0.008243952,-0.0140287625,0.00080771704,0.02756794,0.0002529367,0.0041545993,0.009642861,0.00836322,0.0010301062,0.027977495,0.016616566,0.010233959,0.016887913,0.0019056452,-0.0027740423,-0.009404215,0.009479284,0.014019007,-0.009568594,0.014859673,0.017296009,-0.00069497287
74,0.012934697,-0.022559566,-0.00064000033,-0.009975627,-0.012409265,0.0046064723,0.030195992,-0.00047069858,0.0042934665,0.008964631,0.00797349,-0.0055121654,0.024060115,0.01964444,0.0121472115,0.016363664,0.0016932054,-0.0027325803,-0.010201212,0.0005159717,0.014372839,-0.009728913,0.016187731,0.015995156,0.0012271822
75,0.010372841,-0.024030754,0.0011257781,-0.0120417625,-0.010743025,0.01198411,0.035126045,-2.7404982e-05,0.003406714,0.008529996,0.0077751693,-0.015247144,0.015837533,0.02287318,0.012344076,0.0122705605,0.002494344,-0.0017506145,-0.01082541,-0.007497096,0.013764977,-0.010217102,0.015957518,0.013256659,0.0022844994
76,0.007114464,-0.024239982,0.0011850815,-0.013816119,-0.0073877675,0.018067982,0.03837859,-0.002472072,0.002136927,0.007721491,0.008757955,-0.024705349,0.007441227,0.024895394,0.012735718,0.008772444,0.002383462,-0.0025893415,-0.010910143,-0.015495258,0.0123045975,-0.009794747,0.014668076,0.009967598,0.003322266
77,0.0052277227,-0.025174502,0.003221314,-0.012985969,-0.00689997,0.02806409,0.043423947,-0.0028274988,-0.0033783503,0.007324753,0.008315255,-0.03797357,-0.003277045,0.027398901,0.008259194,0.0036792185,0.003328128,-0.003442335,-0.009856055,-0.014332581,0.010993558,-0.01114443,0.011479474,0.00819052,0.003094153
